,tnv,distance,velocity,accelerate,hour in date,min in date,moving,inactive,time_difference
10532,13,11.837576145700574,0.0526114495364469,0.0002338286646064,23,26,False,0.0,4.0
10533,13,7796.181301872762,7.996083386536166,0.0082011111656781,23,42,True,1.0,16.0
10534,13,1615.4562339687352,2.6924270566145587,0.0044873784276909,23,52,True,1.0,10.0
10535,13,1.0024069715651922,0.0016706782859419,2.784463809903312e-06,0,52,False,0.0,60.0
10536,13,1209.8890053502566,2.016481675583761,0.0033608027926396,1,2,True,1.0,10.0
10537,13,1239.7423285415368,2.059372638773317,0.0034208847820154,3,2,True,1.0,10.0
10538,13,1986.95449733379,3.31159082888965,0.0055193180481494,3,12,True,1.0,10.0
10539,13,3210.8617958920663,5.369334106842921,0.0089788195766604,3,22,True,1.0,10.0
10540,13,4168.322868385052,0.2131698306425822,1.0901597148541589e-05,8,48,True,1.0,326.0
10541,13,987.0627032893824,1.6506065272397696,0.0027602115840129,8,58,True,1.0,10.0
10542,13,7.717160170036022,0.0128619336167267,2.143655602787784e-05,9,8,False,0.0,10.0
10543,13,1919.5885762385103,3.1993142937308505,0.0053321904895514,9,18,True,1.0,10.0
10544,13,1205.2400048984173,2.0087333414973623,0.0033478889024956,9,28,True,1.0,10.0
10545,13,993.8021944903116,1.6508342101167963,0.0027422495184664,10,48,True,1.0,10.0
10546,13,269.16847337864925,0.4501145039776743,0.0007526998394275,10,58,True,1.0,10.0
10547,14,7552.445380742348,0.7041250588049923,6.56465652437994e-05,11,13,True,1.0,179.0
10548,14,30.85657671290248,0.0256496897031608,2.1321437824738844e-05,13,33,True,1.0,20.0
10549,14,27.03949262765409,0.0225893839830025,1.8871665817044764e-05,13,53,True,1.0,20.0
10550,14,7541.971505384045,6.887645210396387,0.0062900869501336,20,51,True,1.0,18.0
10551,14,3215.64790496882,0.4465557429480378,6.201301804583222e-05,8,53,True,1.0,120.0
10552,14,4299.786643487649,1.7923245700240302,0.0007471132013439,11,53,True,1.0,40.0
10553,14,22.119859381002147,0.0184025452420982,1.5309937805406233e-05,14,13,True,1.0,20.0
10554,14,23.863635614903423,0.019919562282891,1.662734748154508e-05,14,33,True,1.0,20.0
10555,14,7565.449399518344,3.1535845767062707,0.0013145412991689,23,0,True,1.0,40.0
10556,14,28.63300296222845,0.023860835801857,1.9884029834880868e-05,4,40,True,1.0,20.0
10557,14,7682.519930405092,6.402099942004243,0.0053350832850035,5,0,True,1.0,20.0
10558,14,7651.429928094568,1.5940479016863682,0.0003320933128513,6,20,True,1.0,80.0
10559,14,7547.174354101109,3.1446559808754624,0.0013102733253647,10,0,True,1.0,40.0
10560,14,7567.119106629363,3.1529662944289014,0.001313735956012,21,40,True,1.0,40.0
10561,14,7532.529132209792,3.496995883105753,0.0016234892679228,13,0,True,1.0,35.0
10562,14,7550.084537248103,3.1471798821376,0.0013118715640423,21,20,True,1.0,40.0
10563,14,304.7626953760426,0.2539689128133688,0.0002116407606778,7,20,True,1.0,20.0
10564,14,7851.661285048651,6.543051070873876,0.0054525425590615,7,40,True,1.0,20.0
10565,14,7936.053378238799,6.823777625312811,0.0058673926270961,22,0,True,1.0,20.0
10566,14,391.33726422044913,0.3163599549073962,0.0002557477404263,22,20,True,1.0,20.0
10567,14,1.660879807806702,0.0018640626350243,2.092101722810726e-06,22,55,False,0.0,35.0
10568,14,275.96527955170114,0.1827584632792722,0.0001210320948869,23,20,True,1.0,25.0
10569,14,1.6471349260566437,0.0013726124383805,1.1438436986504468e-06,23,40,False,0.0,20.0
10570,14,40.21757887961598,0.0334588842592479,2.783601019904152e-05,0,0,True,1.0,20.0
10571,14,237.53213572519303,0.1984395453009131,0.0001657807395997,0,20,True,1.0,20.0
10572,14,0.8373031169498925,0.0006977525974582,5.814604978818697e-07,0,40,False,0.0,20.0
10573,14,35.35887268370713,0.0293922466198729,2.4432457705630032e-05,1,0,True,1.0,20.0
10574,14,32.46263146992679,0.0270521928916056,2.254349407633805e-05,3,0,True,1.0,20.0
10575,14,8698.187960958283,7.248489967465236,0.006040408306221,10,0,True,1.0,20.0
10576,14,1142.5022247593804,0.9520851872994835,0.0007934043227495,10,20,True,1.0,20.0
10577,14,31.94678879042112,0.0262504427201488,2.1569796811954664e-05,12,21,True,1.0,21.0
10578,14,28.06105087228133,0.0237202458768227,2.005092635403446e-05,12,40,True,1.0,19.0
10579,14,26.6619135450756,0.022181292466785,1.845365429849004e-05,18,20,True,1.0,20.0
10580,14,24.025653419067822,0.02005480252009,1.6740235826452427e-05,18,40,True,1.0,20.0
10581,14,5826.894546890478,4.795797980979817,0.0039471588320821,21,21,True,1.0,21.0
10582,14,1722.737983695942,1.452561537686292,0.0012247567771385,21,40,True,1.0,19.0
10583,14,0.9882922299163864,0.0008228911156672,6.851716200393555e-07,22,20,False,0.0,40.0
10584,14,304.72153159786484,0.2539346096648873,0.0002116121747207,22,40,True,1.0,20.0
10585,14,300.56933203945846,0.2664621737938461,0.0002362253313775,22,59,True,1.0,19.0
10586,14,16.619772194439097,0.0130248998389021,1.020760175462548e-05,23,20,False,0.0,21.0
10587,14,20.63470894665168,0.0172675388674909,1.4449823320076103e-05,23,40,True,1.0,20.0
10588,14,130.95386934043165,0.1079586721685339,8.900137853959928e-05,4,21,True,1.0,21.0
10589,14,117.95508380211383,0.09937243791248,8.371730236940191e-05,4,40,True,1.0,19.0
10590,14,281.6918587592108,0.2324190253788867,0.0001917648724248,7,1,True,1.0,21.0
10591,14,8979.317608853415,7.558348155600517,0.0063622459222226,7,20,True,1.0,19.0
10592,14,987.0983850657155,0.822581987554763,0.0006854849896289,7,40,True,1.0,20.0
10593,14,2.4854411255932494,0.0020712009379943,1.7260007816619787e-06,8,0,False,0.0,20.0
10594,14,8953.171960565525,3.718094668008939,0.001544059247512,8,41,True,1.0,41.0
10595,14,6821.154832778095,2.851653358184822,0.0011921627751608,9,20,True,1.0,39.0
10596,14,22.102010810608984,0.0176674746687521,1.4122681589729963e-05,15,40,True,1.0,20.0
10597,14,7542.313243155191,6.28526103596266,0.0052377175299688,4,40,True,1.0,20.0
10598,14,30.045438903567664,0.0259908641034322,2.2483446456256257e-05,11,20,True,1.0,20.0
10599,14,30.347417097327263,0.0243950298210026,1.96101525892304e-05,11,40,True,1.0,20.0
10600,14,214.27180653344396,0.1784111628088625,0.0001485521755277,12,0,True,1.0,20.0
10601,14,7763.587825226981,6.475052398020835,0.005400377312778,12,20,True,1.0,20.0
10602,14,29.024935360277308,0.026555293101809,2.429578508857188e-05,13,59,True,1.0,19.0
10603,14,28.393331309831325,0.0217240484390446,1.6621307145405222e-05,14,20,True,1.0,21.0
10604,14,20.68639504046655,0.0157790961407067,1.2035923829677156e-05,17,0,True,1.0,21.0
10605,14,0.0137305232665614,1.1442102722134552e-05,9.535085601778794e-09,18,0,False,0.0,60.0
10606,14,22.49607742218072,0.0192933768629337,1.654663538845088e-05,18,20,True,1.0,20.0
10607,14,24.830266328983576,0.0201217717414777,1.6306135933126235e-05,18,40,True,1.0,20.0
10608,14,29.140271094862435,0.0252734354682241,2.1919718532718247e-05,23,40,True,1.0,20.0
10609,14,25.5703354371746,0.0205054815053525,1.6443850445350862e-05,0,0,True,1.0,20.0
10610,14,1.1396331973153455,0.0009496943310961,7.914119425801013e-07,0,20,False,0.0,20.0
10611,14,7852.637311281233,6.543864426067694,0.0054532203550564,0,40,True,1.0,20.0
10612,14,305.05099232215787,0.2542091602684649,0.0002118409668903,1,0,True,1.0,20.0
10613,14,7547.188012581289,3.1446616719088705,0.0013102756966286,11,0,True,1.0,40.0
10614,14,22.36153042207265,0.0184806036546055,1.5273226160830993e-05,3,20,True,1.0,20.0
10615,14,36.63850086870979,0.0315849145419912,2.7228374605164828e-05,5,20,True,1.0,20.0
10616,14,31.03644801383544,0.0250293935595447,2.0184994806084445e-05,5,40,True,1.0,20.0
10617,14,24.17806017644776,0.0210977837490818,1.840993346342218e-05,10,40,True,1.0,20.0
10618,14,24.04075497878421,0.0191712559639427,1.5288082905855463e-05,11,0,True,1.0,20.0
10619,14,7516.510007851337,6.176261304725832,0.0050749887466933,21,1,True,1.0,21.0
10620,14,31.843615906049763,0.0269176803939558,2.275374504983588e-05,21,20,True,1.0,19.0
10621,14,484.3503466620444,0.4029536993860602,0.0003352360227837,0,20,True,1.0,20.0
10622,14,484.9405767324854,0.4051299722075901,0.0003384544462887,0,40,True,1.0,20.0
10623,14,199.51068370363592,0.1662589030863632,0.0001385490859053,10,20,True,1.0,20.0
10624,14,7744.199346865175,6.453499455720979,0.0053779162131008,10,40,True,1.0,20.0
10625,14,7844.809198455818,6.456633085148821,0.0053141013046492,21,1,True,1.0,21.0
10626,14,299.47541634330827,0.2527218703319057,0.0002132674011239,21,20,True,1.0,19.0
10627,14,48.192925447687976,0.0401607712064066,3.346730933867221e-05,23,0,True,1.0,20.0
10628,14,8.16712251688721,0.0069685345707228,5.945848609831805e-06,23,20,False,0.0,20.0
10629,14,37.66488269404773,0.0306717285782147,2.4976977669556e-05,23,40,True,1.0,20.0
10630,14,653.7640888235162,0.5111525323092386,0.0003996501425404,4,20,True,1.0,21.0
10631,14,6.204444511914637,0.0051746826621473,4.315832078521535e-06,4,40,False,0.0,20.0
10632,14,650.7441414579724,0.5422867845483104,0.0004519056537902,5,0,True,1.0,20.0
10633,14,30.694688380673767,0.0252839278259256,2.082695867044948e-05,8,41,True,1.0,21.0
10634,14,1732.2773313778252,1.4606048325276773,0.001231538644627,9,0,True,1.0,19.0
10635,14,5851.783323525426,4.876486102937855,0.0040637384191148,9,20,True,1.0,20.0
10636,14,39.26103709545696,0.0326902890053763,2.7219224817132655e-05,18,1,True,1.0,20.0
10637,14,26.657789706820903,0.0222333525494753,1.8543246496643296e-05,18,21,True,1.0,20.0
10638,14,53.3568582116875,0.0444640485097395,3.705337375811632e-05,18,41,True,1.0,20.0
10639,14,38.07203877357073,0.0319664473329729,2.684000615698817e-05,19,0,True,1.0,19.0
10640,14,37.94704031895861,0.0313871301232081,2.59612325253996e-05,20,41,True,1.0,21.0
10641,14,7928.130523363682,6.6067754361364015,0.0055056461967803,21,1,True,1.0,20.0
10642,14,399.1172349813148,0.3351110285317504,0.0002813694614036,21,20,True,1.0,19.0
10643,14,51.34996620895704,0.0427916385074642,3.565969875622017e-05,5,0,True,1.0,20.0
10644,14,39.48900413611468,0.0327709577893067,2.719581559278572e-05,8,0,True,1.0,20.0
10645,14,98.73155206635391,0.0826205456622208,6.913853193491285e-05,8,20,True,1.0,20.0
10646,14,296.4694244593982,0.5520845893098664,0.0010280904828861,11,29,True,1.0,9.0
10647,14,7860.697091415768,4.219375787126016,0.0022648286565357,12,0,True,1.0,31.0
10648,14,4.544804799879216,0.0037873373332326,3.1561144443605667e-06,12,20,False,0.0,20.0
10649,14,21.58437863828457,0.0179570537756111,1.4939312625300434e-05,12,40,True,1.0,20.0
10650,14,37.18226207728082,0.0310369466421375,2.590730103684272e-05,13,0,True,1.0,20.0
10651,14,4.023046127052809,0.0033525384392106,2.793782032675562e-06,13,40,False,0.0,40.0
10652,14,38.82442709189184,0.0322730067264271,2.6827104510745743e-05,14,0,True,1.0,20.0
10653,14,36.325470033651065,0.0303470927599424,2.5352625530444788e-05,14,20,True,1.0,20.0
10654,14,1.1808257732115988,0.0009840214776763,8.200178980636103e-07,14,40,False,0.0,20.0
10655,14,43.65344118795422,0.036287149782173,3.016388178069251e-05,15,0,True,1.0,20.0
10656,14,0.091994399688397,7.756694746070574e-05,6.540214794325947e-08,15,20,False,0.0,20.0
10657,14,45.40133813479528,0.0374907829354213,3.0958532564344645e-05,15,40,True,1.0,20.0
10658,14,50.30175576078651,0.0418135958111276,3.475776875405454e-05,16,0,True,1.0,20.0
10659,14,60.02297502471574,0.0501445071217341,4.189181881514964e-05,16,20,True,1.0,20.0
10660,14,47.63393747655159,0.039595958002121,3.291434580392437e-05,16,40,True,1.0,20.0
10661,14,5.361765395700422,0.0044718643834031,3.729661704256203e-06,17,0,False,0.0,20.0
10662,14,35.324520632215766,0.0294862442672919,2.461289170892484e-05,17,20,True,1.0,20.0
10663,14,21.82878984923805,0.0181603908895491,1.5108478277495111e-05,19,40,True,1.0,20.0
10664,14,13.362551111176328,0.0111540493415495,9.31055871581763e-06,20,20,False,0.0,40.0
10665,14,7962.54402754435,6.635453356286958,0.0055295444635724,20,40,True,1.0,20.0
10666,14,377.9747497428013,0.314978958119001,0.0002624824650991,21,0,True,1.0,20.0
10667,14,309.00668084810184,0.2572911580750223,0.0002142307727518,21,20,True,1.0,20.0
10668,14,1.949106081303092,0.0016242550677525,1.353545889793814e-06,22,0,False,0.0,40.0
10669,14,267.729020328917,0.22236629595425,0.0001846896145799,22,20,True,1.0,20.0
10670,14,56.90909466233786,0.0475828550688443,3.9784995876960165e-05,22,40,True,1.0,20.0
10671,14,9183.315730015416,7.180074847549192,0.0056138192709532,8,6,True,1.0,21.0
10672,14,109.99353041705427,0.0462935734078511,1.9483827191856536e-05,8,46,True,1.0,40.0
10673,14,970.153842682964,0.8084615355691367,0.0006737179463076,9,6,True,1.0,20.0
10674,14,1125.8613622802245,0.9382178019001868,0.0007818481682501,9,26,True,1.0,20.0
10675,14,34.14782398706344,0.0284565199892195,2.3713766657682944e-05,9,46,True,1.0,20.0
10676,14,1185.2058956499925,0.9876715797083268,0.0008230596497569,10,6,True,1.0,20.0
10677,14,1172.3678572884205,0.9769732144070168,0.0008141443453391,10,26,True,1.0,20.0
10678,14,20.0300764978408,0.0153487176228665,1.1761469442809588e-05,15,46,True,1.0,22.0
10679,14,20.760540249575204,0.0173004502079793,1.441704183998278e-05,16,6,True,1.0,20.0
10680,14,20.71934871882036,0.0172661239323502,1.4388436610291914e-05,16,26,True,1.0,20.0
10681,14,0.0411915310734093,3.432627589450782e-05,2.8605229912089853e-08,16,46,False,0.0,20.0
10682,14,43642.577237263016,36.338532254174034,0.0302568961317019,17,6,True,1.0,20.0
10683,14,43676.64797552078,36.18612094077943,0.0299802161895438,17,26,True,1.0,20.0
10684,14,0.0,0.0,0.0,18,26,False,0.0,60.0
10685,14,26.980460114774456,0.0229620937147016,1.9542207416767376e-05,18,45,True,1.0,19.0
10686,14,26.980460114774456,0.0220248653998158,1.7979481959033374e-05,19,6,True,1.0,21.0
10687,14,0.0,0.0,0.0,19,26,False,0.0,20.0
10688,14,37.40196949949784,0.0311683079162481,2.597358993020683e-05,19,46,True,1.0,20.0
10689,14,5774.038107993674,4.811698423328062,0.0040097486861067,21,26,True,1.0,20.0
10690,14,1802.258569387821,1.5018821411565175,0.0012515684509637,21,46,True,1.0,20.0
10691,14,1930.0596931704436,1.608383077642036,0.0013403192313683,1,6,True,1.0,20.0
10692,14,516.9807590297698,0.4308172991914749,0.0003590144159928,1,26,True,1.0,20.0
10693,14,70.61196092425584,0.0606111252568719,5.202671695868838e-05,3,5,True,1.0,19.0
10694,14,1342.988575932307,1.088321374337364,0.0008819460083771,3,26,True,1.0,21.0
10695,14,41.26946251340344,0.0373479298763832,3.3799031562337744e-05,9,44,True,1.0,18.0
10696,14,38.277133709744696,0.029580474273373,2.2859717367367097e-05,10,6,True,1.0,22.0
10697,14,76.44014635256399,0.0628619624609901,5.169569281331424e-05,12,6,True,1.0,20.0
10698,14,6975.567728695138,5.891526797884407,0.0049759516874023,12,26,True,1.0,20.0
10699,14,664.9739933557572,0.554144994463131,0.0004617874953859,12,46,True,1.0,20.0
10700,14,5.20386933984508,0.0043365577832042,3.6137981526701946e-06,13,6,False,0.0,20.0
10701,14,25.257292152887175,0.0207707994678348,1.7081249562364187e-05,13,26,True,1.0,20.0
10702,14,28.7860379549398,0.0243125320565369,2.053423315585895e-05,13,46,True,1.0,20.0
10703,14,26.914567930084456,0.0221701548023759,1.826207150113344e-05,15,26,True,1.0,20.0
10704,14,41.31789697870452,0.0348380244339835,2.937438822426945e-05,15,46,True,1.0,20.0
10705,14,1.784969454819877,0.0014874745456832,1.239562121402692e-06,16,46,False,0.0,60.0
10706,14,33.93773674243989,0.0279322936151768,2.2989542070104413e-05,17,6,True,1.0,20.0
10707,14,7.267562514671835,0.0060613532232459,5.055340469763053e-06,17,26,False,0.0,20.0
10708,14,24.31124448172603,0.0202593704014383,1.6882808667865298e-05,17,46,True,1.0,20.0
10709,14,47.50759391754435,0.0400569931851132,3.377486777834172e-05,18,6,True,1.0,20.0
10710,14,1.510358614936005,0.0012586321791133,1.0488601492611148e-06,19,6,False,0.0,60.0
10711,14,26.822580397082447,0.0241427366310373,2.173063603153673e-05,19,24,True,1.0,18.0
10712,14,41.79154003433408,0.0320733231268872,2.4614983213267264e-05,19,46,True,1.0,22.0
10713,14,62.3118068603302,0.0525394661554217,4.429971851215999e-05,20,6,True,1.0,20.0
10714,14,0.8787540569394516,0.0007322950474495,6.102458728746192e-07,21,6,False,0.0,60.0
10715,14,26.910455648424488,0.0222033462445746,1.83195926110352e-05,21,26,True,1.0,20.0
10716,14,30.820906038034096,0.0259435236010388,2.183798282915724e-05,23,6,True,1.0,20.0
10717,14,6.453350658832523,0.0053777922156937,4.481493513078141e-06,23,46,False,0.0,40.0
10718,14,24.98956116785401,0.0211775942100457,1.7947113737326922e-05,0,6,True,1.0,20.0
10719,14,22.29837643095664,0.0182773577302923,1.4981440762534692e-05,0,26,True,1.0,20.0
10720,14,5697.997637128841,4.705200360965187,0.0038853842782536,0,46,True,1.0,20.0
10721,14,1877.4607307110268,1.5790250048032186,0.0013280277584551,1,6,True,1.0,20.0
10722,14,443.725436005727,0.3700795963350516,0.0003086568776772,22,26,True,1.0,20.0
10723,14,8185.859146053777,6.821549288378148,0.0056846244069817,22,46,True,1.0,20.0
10724,14,129.79596535980087,0.1081633044665007,9.013608705541728e-05,23,6,True,1.0,20.0
10725,14,316.61416870583247,0.2638451405881937,0.0002198709504901,23,26,True,1.0,20.0
10726,14,24.26184540371732,0.0202182045030977,1.684850375258147e-05,23,46,True,1.0,20.0
10727,14,8029.811698455342,6.571040669767055,0.0053772836904804,0,6,True,1.0,20.0
10728,14,449.1636692420005,0.413975732020277,0.0003815444534749,0,24,True,1.0,18.0
10729,14,1763.108269391091,1.465592908887025,0.001218281719773,11,46,True,1.0,20.0
10730,14,5709.660013908128,4.765993333813129,0.0039782915975067,12,6,True,1.0,20.0
10731,14,98.65367359243908,0.0822799612947782,6.862382092975664e-05,12,26,True,1.0,20.0
10732,14,39.450547230553816,0.0324162261549332,2.663617596954256e-05,14,46,True,1.0,20.0
10733,14,22.579836193732483,0.0185689442382668,1.5270513353837864e-05,16,26,True,1.0,20.0
10734,14,25.52915905008662,0.0215617897382488,1.8210971062710165e-05,18,6,True,1.0,20.0
10735,14,28.01301619290972,0.0243379810537877,2.1145074764368174e-05,20,11,True,1.0,19.0
10736,14,237.21230255361,0.1876679608810205,0.0001484714880387,20,32,True,1.0,21.0
10737,14,7910.375386422022,6.675422267022803,0.0056332677358842,20,52,True,1.0,20.0
10738,14,127.92859593976146,0.1066071632831345,8.883930273594545e-05,21,12,True,1.0,20.0
10739,14,28.234941911267843,0.0234899683122028,1.9542402921965774e-05,21,32,True,1.0,20.0
10740,14,27.82315351146007,0.0232246690412855,1.9386201203076407e-05,21,52,True,1.0,20.0
10741,14,3.115865466585193,0.0025965545554876,2.163795462906384e-06,22,52,False,0.0,60.0
10742,14,33.3411082413536,0.0277842568677946,2.315354738982889e-05,23,12,True,1.0,20.0
10743,14,6.767045234652953,0.0056392043622107,4.699336968508994e-06,23,32,False,0.0,20.0
10744,14,41.1376244002743,0.0342813536668952,2.8567794722412708e-05,23,52,True,1.0,20.0
10745,14,31.131178308103976,0.0259426485900866,2.1618873825072205e-05,5,12,True,1.0,20.0
10746,14,10.967283058576257,0.0091394025488135,7.616168790677956e-06,5,52,False,0.0,40.0
10747,14,30.403695294164805,0.0253364127451373,2.1113677287614446e-05,6,12,True,1.0,20.0
10748,14,292.14838364075695,0.2434569863672974,0.0002028808219727,13,12,True,1.0,20.0
10749,14,7871.024991904819,6.559187493254016,0.0054659895777116,13,32,True,1.0,20.0
10750,14,52.50550140388095,0.0473876366461019,4.276862513186096e-05,21,39,True,1.0,19.0
10751,14,34.94415614780826,0.0270465604859197,2.093387034513909e-05,22,0,True,1.0,21.0
10752,14,3.309056274192419,0.0027575468951603,2.2979557459669577e-06,22,20,False,0.0,20.0
10753,14,412.715598375508,0.3439296653129233,0.0002866080544274,22,40,True,1.0,20.0
10754,14,7632.366978839103,3.208224875510341,0.0013485602671333,23,20,True,1.0,40.0
10755,14,2.0589148326249784,0.0017157623605208,1.4298019671006793e-06,23,40,False,0.0,20.0
10756,14,70.19536750468329,0.0583502639274175,4.850396003941607e-05,0,0,True,1.0,20.0
10757,14,8150.566100049584,6.809161320008006,0.0056885224060217,0,20,True,1.0,20.0
10758,14,13.909209483229036,0.0115910079026908,9.659173252242388e-06,0,40,False,0.0,20.0
10759,14,4940.591650122107,4.117159708435089,0.0034309664236959,1,0,True,1.0,20.0
10760,14,2942.775859127345,2.452313215939454,0.0020435943466162,1,20,True,1.0,20.0
10761,14,806.7752917129138,0.6723127430940948,0.000560260619245,3,20,True,1.0,20.0
10762,14,702.3592738696332,0.585299394891361,0.0004877494957428,3,40,True,1.0,20.0
10763,14,10.253575884864633,0.0085446465707205,7.120538808933773e-06,4,20,False,0.0,40.0
10764,14,117.84036843656358,0.0982003070304696,8.183358919205804e-05,4,40,True,1.0,20.0
10765,14,7340.817464742853,6.117347887285711,0.0050977899060714,13,40,True,1.0,20.0
10766,14,209.38950373780733,0.1744912531148394,0.0001454093775956,14,0,True,1.0,20.0
10767,14,22.53179045796439,0.0187764920483036,1.5647076706919714e-05,14,20,True,1.0,20.0
10768,14,25.79965193721604,0.021392746216597,1.7738595536150124e-05,17,20,True,1.0,20.0
10769,14,9.71708377986974,0.0081931566440722,6.908226512708509e-06,17,40,False,0.0,20.0
10770,14,57.11486866572787,0.0472805204186489,3.9139503657821936e-05,18,0,True,1.0,20.0
10771,14,5.917864295035063,0.0049315535791958,4.109627982663238e-06,18,20,False,0.0,20.0
10772,14,85.29125241648423,0.0707224315227895,5.864214885803448e-05,18,40,True,1.0,20.0
10773,14,61.48249850684362,0.051492879821477,4.312636500961229e-05,19,0,True,1.0,20.0
10774,14,0.0823831816521142,6.865265137676192e-05,5.721054281396826e-08,20,0,False,0.0,60.0
10775,14,35.13640169359173,0.0292803347446597,2.4400278953883146e-05,20,20,True,1.0,20.0
10776,14,863.8016673682444,0.7198347228068703,0.0005998622690057,20,40,True,1.0,20.0
10777,14,830.7934978355482,0.6923279148629569,0.0005769399290524,21,0,True,1.0,20.0
10778,14,830.7934978355482,0.6923279148629569,0.0005769399290524,21,20,True,1.0,20.0
10779,14,831.219144231956,0.6926826201932966,0.0005772355168277,21,40,True,1.0,20.0
10780,14,26.14153985861542,0.0217664778173317,1.8123628490700867e-05,22,0,True,1.0,20.0
10781,14,7833.555981427161,6.533407824376281,0.0054490473931411,22,20,True,1.0,20.0
10782,14,295.2093520899459,0.2460077934082882,0.0002050064945069,22,40,True,1.0,20.0
10783,14,26.568587812730414,0.0212548702501843,1.7003896200147466e-05,11,0,True,1.0,21.0
10784,14,6.84392050860186,0.0060458661736765,5.340871178159501e-06,11,19,False,0.0,19.0
10785,14,3491.022569919965,2.7466739338473367,0.0021610337795809,11,40,True,1.0,21.0
10786,14,4023.4209898101553,3.361253959741149,0.0028080651292741,12,0,True,1.0,20.0
10787,14,3.5932729108924626,0.0029869267754717,2.482898400225857e-06,12,40,False,0.0,40.0
10788,14,46.21279775382555,0.0386071827517339,3.2253285506878824e-05,13,0,True,1.0,20.0
10789,14,13.085181640379249,0.0109043180336493,9.086931694707811e-06,13,40,False,0.0,40.0
10790,14,26.733321891527567,0.0222777682429396,1.856480686911637e-05,14,0,True,1.0,20.0
10791,14,0.6590652990108928,0.000549221082509,4.576842354242312e-07,14,20,False,0.0,20.0
10792,14,25.964412494766563,0.0216370104123054,1.803084201025456e-05,14,40,True,1.0,20.0
10793,14,22.696547322467563,0.0189137894353896,1.5761491196158028e-05,15,0,True,1.0,20.0
10794,14,0.7840126253139108,0.000642106982239,5.258861443399469e-07,15,40,False,0.0,40.0
10795,14,31.827363829673025,0.0265228031913941,2.210233599282849e-05,16,0,True,1.0,20.0
10796,14,0.0,0.0,0.0,16,20,False,0.0,20.0
10797,14,29.61675016503666,0.0246806251375305,2.0567187614608797e-05,16,40,True,1.0,20.0
10798,14,41.79566801758699,0.0348297233479891,2.9024769456657636e-05,17,0,True,1.0,20.0
10799,14,40.04228063999026,0.0332301084149296,2.757685345637317e-05,17,20,True,1.0,20.0
10800,14,2.567609263874229,0.0021396743865618,1.7830619888015478e-06,18,0,False,0.0,40.0
10801,14,34.31257424409181,0.0285938118700765,2.3828176558397093e-05,18,20,True,1.0,20.0
10802,14,46.28560067324657,0.0385713338943721,3.214277824531012e-05,18,40,True,1.0,20.0
10803,14,1.002329270444376,0.0008352743920369,6.9606199336415e-07,19,20,False,0.0,40.0
10804,14,50.54205686748915,0.0421183807229076,3.5098650602423025e-05,19,40,True,1.0,20.0
10805,14,21.37839360567393,0.0178153280047282,1.48461066706069e-05,20,0,True,1.0,20.0
10806,14,2048.010147964901,1.7066751233040849,0.00142222926942,20,20,True,1.0,20.0
10807,14,5456.381041739862,4.5469842014498845,0.0037891535012082,20,40,True,1.0,20.0
10808,14,41.946172774941154,0.0342138440252374,2.7906887459410677e-05,23,0,True,1.0,20.0
10809,14,20.567458005536466,0.018817436418606,1.721631877274117e-05,3,38,True,1.0,18.0
10810,14,199.27760644626423,0.2124494738233094,0.0002264919763574,8,36,True,1.0,16.0
10811,14,7344.247345516141,5.068493682205756,0.0034979252465188,9,0,True,1.0,24.0
10812,14,1.1973008512232142,0.0010567527371784,9.327032102193088e-07,9,59,False,0.0,59.0
10813,14,31.904243148937944,0.0252207455722829,1.9937348278484556e-05,10,20,True,1.0,21.0
10814,14,34.8714070458311,0.0294770980945317,2.4917242683458817e-05,10,40,True,1.0,20.0
10815,14,32.77476327846135,0.0273123027320511,2.276025227670927e-05,13,40,True,1.0,20.0
10816,14,7.441942921373275,0.0062016191011443,5.168015917620329e-06,14,40,False,0.0,60.0
10817,14,22.27089315180109,0.0185590776265009,1.546589802208409e-05,15,0,True,1.0,20.0
10818,14,1200.5017210472631,1.0004181008727195,0.0008336817507272,17,0,True,1.0,20.0
10819,14,1194.0071887236088,0.9950059906030072,0.0008291716588358,17,20,True,1.0,20.0
10820,14,30.208525764667662,0.0252157978002234,2.1048245242256613e-05,23,58,True,1.0,20.0
10821,14,21.154622178984454,0.0175557030530991,1.4569048176845751e-05,0,18,True,1.0,20.0
10822,14,30.3540806427521,0.0254009043035582,2.1255986864902296e-05,0,38,True,1.0,20.0
10823,14,8.35777111145092,0.0069359096360588,5.755941606687846e-06,1,18,False,0.0,40.0
10824,14,28.780533475696107,0.0239837778964134,1.998648158034452e-05,1,38,True,1.0,20.0
10825,14,39.293997615290095,0.0328820063726277,2.7516323324374644e-05,1,58,True,1.0,20.0
10826,14,21.176586400878257,0.0176177923468205,1.4657065180383123e-05,2,18,True,1.0,20.0
10827,14,2858.960186843262,2.536788098352495,0.0022509211165505,3,57,True,1.0,19.0
10828,14,4684.55567771527,3.688626517886039,0.0029044303290441,4,18,True,1.0,21.0
10829,14,27.64883082540513,0.0229260620442828,1.9010001695093585e-05,4,38,True,1.0,20.0
10830,14,27.113505897630738,0.0233535795845226,2.0115055628357104e-05,4,57,True,1.0,19.0
10831,14,7566.986351883441,5.847748339940836,0.0045191254559048,10,58,True,1.0,22.0
10832,14,25.332812420710056,0.0211106770172583,1.7592230847715316e-05,11,18,True,1.0,20.0
10833,14,12.783108942263476,0.0110964487346037,9.632333971010166e-06,11,57,False,0.0,39.0
